instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned
mcs10_b03_s100.A00,mcs10_b03_s100.B00,symsplit_valonly,72,59,10263354856,1000.02,1,9091675487,888.182,7043297285,7043297285,411241822
mcs10_b03_s100.A01,mcs10_b03_s100.B01,symsplit_valonly,73,57,9083418104,1000.02,1,4159761102,446.371,6601327333,6601327333,424232531
mcs10_b03_s100.A02,mcs10_b03_s100.B02,symsplit_valonly,66,52,9746903758,1000.01,1,499864973,51.0876,7503619694,7503619694,583288426
mcs10_b03_s100.A03,mcs10_b03_s100.B03,symsplit_valonly,66,54,15662050820,1000.02,1,3982568816,198.763,12944857809,12944857809,1388107772
mcs10_b03_s100.A04,mcs10_b03_s100.B04,symsplit_valonly,72,55,10619784411,1000.02,1,8791005428,839.219,7093479663,7093479663,381250033
mcs10_b03_s100.A05,mcs10_b03_s100.B05,symsplit_valonly,71,57,10513830120,1000.02,1,5197205348,492.392,7601079945,7601079945,494867711
mcs10_b03_s100.A06,mcs10_b03_s100.B06,symsplit_valonly,73,64,11900252843,1000.01,1,106357744,8.75613,7927091612,7927091612,427009438
mcs10_b03_s100.A07,mcs10_b03_s100.B07,symsplit_valonly,72,58,9926565159,1000.01,1,3392246931,330.741,7044932546,7044932546,258908918
mcs10_b03_s100.A08,mcs10_b03_s100.B08,symsplit_valonly,72,62,11262999643,1000.01,1,3100662024,274.651,7342650306,7342650306,350243459
mcs10_b03_s100.A09,mcs10_b03_s100.B09,symsplit_valonly,69,60,9506519953,1000.02,1,6993875023,733.724,7511493658,7511493658,888152280
mcs10_b03_s40.A00,mcs10_b03_s40.B00,symsplit_valonly,31,27,98827536,8.79448,0,12801099,1.11421,65668865,65668865,1852048
mcs10_b03_s40.A01,mcs10_b03_s40.B01,symsplit_valonly,31,24,21180862,1.83369,0,1244395,0.0946404,15585332,15585332,920401
mcs10_b03_s40.A02,mcs10_b03_s40.B02,symsplit_valonly,31,23,245318246,19.2553,0,215158621,16.5785,176476414,176476414,7812553
mcs10_b03_s40.A03,mcs10_b03_s40.B03,symsplit_valonly,31,24,84547745,7.65612,0,16889818,1.50087,58672083,58672083,829585
mcs10_b03_s40.A04,mcs10_b03_s40.B04,symsplit_valonly,31,27,35939253,3.20545,0,103919,0.00876798,25543378,25543378,1700846
mcs10_b03_s40.A05,mcs10_b03_s40.B05,symsplit_valonly,31,28,53255464,4.74332,0,12495536,1.09368,38005760,38005760,920158
mcs10_b03_s40.A06,mcs10_b03_s40.B06,symsplit_valonly,31,25,68992360,6.02304,0,30761954,2.68254,48176833,48176833,1358533
mcs10_b03_s40.A07,mcs10_b03_s40.B07,symsplit_valonly,30,24,715537175,59.5063,0,6836753,0.55246,509096039,509096039,6971566
mcs10_b03_s40.A08,mcs10_b03_s40.B08,symsplit_valonly,31,27,77785231,6.35807,0,2551694,0.182644,55057242,55057242,1134829
mcs10_b03_s40.A09,mcs10_b03_s40.B09,symsplit_valonly,31,28,71032030,6.30763,0,49554,0.00442265,51833065,51833065,2406969
mcs10_b03_s50.A00,mcs10_b03_s50.B00,symsplit_valonly,39,28,5263479554,457.491,0,1267793530,106.064,3707472021,3707472021,111385489
mcs10_b03_s50.A01,mcs10_b03_s50.B01,symsplit_valonly,40,29,1271844348,118.406,0,1119037350,103.791,874211920,874211920,26407750
mcs10_b03_s50.A02,mcs10_b03_s50.B02,symsplit_valonly,40,30,3017399944,273.644,0,2729466553,246.916,2220186947,2220186947,69227873
mcs10_b03_s50.A03,mcs10_b03_s50.B03,symsplit_valonly,40,31,2028042287,186.061,0,1995627299,182.989,1386873228,1386873228,41459536
mcs10_b03_s50.A04,mcs10_b03_s50.B04,symsplit_valonly,39,32,2403543759,225.334,0,199533942,16.3945,1751502194,1751502194,54954094
mcs10_b03_s50.A05,mcs10_b03_s50.B05,symsplit_valonly,39,35,2303827585,205.986,0,25571997,1.96336,1582659001,1582659001,41192994
mcs10_b03_s50.A06,mcs10_b03_s50.B06,symsplit_valonly,39,31,11637768583,1000.01,1,3205193795,289.251,8513313271,8513313271,256786253
mcs10_b03_s50.A07,mcs10_b03_s50.B07,symsplit_valonly,39,33,2917509877,256.656,0,266530892,20.0539,2148776794,2148776794,66005633
mcs10_b03_s50.A08,mcs10_b03_s50.B08,symsplit_valonly,39,30,2249426655,208.551,0,469077097,42.2573,1646447019,1646447019,31398648
mcs10_b03_s50.A09,mcs10_b03_s50.B09,symsplit_valonly,39,29,3142975914,292.586,0,207872156,18.4703,2285589805,2285589805,36972825
mcs10_b03_s60.A00,mcs10_b03_s60.B00,symsplit_valonly,48,37,11056509093,1000.02,1,10114495250,909.352,7943801283,7943801283,276290729
mcs10_b03_s60.A01,mcs10_b03_s60.B01,symsplit_valonly,46,44,10902289525,1000.01,1,1382319472,118.931,7701809436,7701809436,305585365
mcs10_b03_s60.A02,mcs10_b03_s60.B02,symsplit_valonly,45,34,11493715246,1000.01,1,4522667268,382.961,8031778669,8031778669,257182391
mcs10_b03_s60.A03,mcs10_b03_s60.B03,symsplit_valonly,46,41,10724644233,1000.01,1,258713055,21.157,7544935041,7544935041,229750226
mcs10_b03_s60.A04,mcs10_b03_s60.B04,symsplit_valonly,47,36,10125225864,1000.01,1,3125290768,307.03,7170540190,7170540190,221830423
mcs10_b03_s60.A05,mcs10_b03_s60.B05,symsplit_valonly,46,35,10759192477,1000.01,1,62304990,5.67441,7386575885,7386575885,270901832
mcs10_b03_s60.A06,mcs10_b03_s60.B06,symsplit_valonly,48,35,10415557208,1000.01,1,3401802253,309.552,7347088869,7347088869,283742403
mcs10_b03_s60.A07,mcs10_b03_s60.B07,symsplit_valonly,47,34,10300832859,1000.01,1,1375374667,110.718,7415681492,7415681492,378697072
mcs10_b03_s60.A08,mcs10_b03_s60.B08,symsplit_valonly,45,41,12164709898,1000.01,1,42503930,3.04583,8439944314,8439944314,355001307
mcs10_b03_s60.A09,mcs10_b03_s60.B09,symsplit_valonly,46,35,11877458862,1000.02,1,11580443092,971.118,8133769127,8133769127,183179789
mcs10_b03_s70.A00,mcs10_b03_s70.B00,symsplit_valonly,50,38,11338218068,1000.01,1,10633808209,937.649,8525213801,8525213801,145488841
mcs10_b03_s70.A01,mcs10_b03_s70.B01,symsplit_valonly,53,43,13365942304,1000.01,1,603986306,35.3854,9031403565,9031403565,360677597
mcs10_b03_s70.A02,mcs10_b03_s70.B02,symsplit_valonly,52,39,22066509100,1000.02,1,743036393,56.4914,15195564101,15195564101,2960387087
mcs10_b03_s70.A03,mcs10_b03_s70.B03,symsplit_valonly,51,46,14093230331,1000.01,1,10573316024,734.58,9573482861,9573482861,668093076
mcs10_b03_s70.A04,mcs10_b03_s70.B04,symsplit_valonly,51,42,12323818162,1000.01,1,1557634649,113.482,8346632405,8346632405,411317452
mcs10_b03_s70.A05,mcs10_b03_s70.B05,symsplit_valonly,52,39,10254605900,1000.02,1,2371748957,221.948,7182429622,7182429622,406379487
mcs10_b03_s70.A06,mcs10_b03_s70.B06,symsplit_valonly,52,40,12950787233,1000.02,1,7608773078,538.987,8509331426,8509331426,243826809
mcs10_b03_s70.A07,mcs10_b03_s70.B07,symsplit_valonly,54,42,12020611948,1000.01,1,4065835214,315.365,8240462559,8240462559,640633137
mcs10_b03_s70.A08,mcs10_b03_s70.B08,symsplit_valonly,53,39,11675212987,1000.01,1,3965762804,320.465,8057335198,8057335198,348285268
mcs10_b03_s70.A09,mcs10_b03_s70.B09,symsplit_valonly,51,41,10841563874,1000.02,1,249122017,22.0884,7707909840,7707909840,484652400
mcs10_b03_s80.A00,mcs10_b03_s80.B00,symsplit_valonly,56,43,14405141643,1000.01,1,76799706,5.28589,9724791080,9724791080,451901069
mcs10_b03_s80.A01,mcs10_b03_s80.B01,symsplit_valonly,59,43,12633277502,1000.02,1,2966235614,211.618,8421892992,8421892992,530937151
mcs10_b03_s80.A02,mcs10_b03_s80.B02,symsplit_valonly,58,47,11489248530,1000.02,1,9765303860,847.147,7641949382,7641949382,432099723
mcs10_b03_s80.A03,mcs10_b03_s80.B03,symsplit_valonly,57,47,11272251373,1000.02,1,2167283888,167.249,8393721166,8393721166,436402970
mcs10_b03_s80.A04,mcs10_b03_s80.B04,symsplit_valonly,56,44,11548921428,1000.02,1,7763709970,621.462,8791161076,8791161076,1379201503
mcs10_b03_s80.A05,mcs10_b03_s80.B05,symsplit_valonly,58,47,10529640988,1000.01,1,1391956346,115.066,7408415904,7408415904,234197755
mcs10_b03_s80.A06,mcs10_b03_s80.B06,symsplit_valonly,59,48,11052281024,1000.02,1,3063878629,271.84,7120007155,7120007155,404433239
mcs10_b03_s80.A07,mcs10_b03_s80.B07,symsplit_valonly,58,44,13847898235,1000.02,1,4922813984,284.01,9848485952,9848485952,577941968
mcs10_b03_s80.A08,mcs10_b03_s80.B08,symsplit_valonly,57,46,14098640359,1000.01,1,3256138693,227.322,9270385478,9270385478,433436818
mcs10_b03_s80.A09,mcs10_b03_s80.B09,symsplit_valonly,61,49,12648487511,1000,1,367725339,21.3715,8464352967,8464352967,405833746
mcs10_b03_s90.A00,mcs10_b03_s90.B00,symsplit_valonly,67,57,13527265248,1000,1,11632834252,825.572,9572766532,9572766532,984556284
mcs10_b03_s90.A01,mcs10_b03_s90.B01,symsplit_valonly,64,51,15006918745,1000.01,1,5976930238,259.332,10140534940,10140534940,1179237744
mcs10_b03_s90.A02,mcs10_b03_s90.B02,symsplit_valonly,57,49,16691588639,1000.02,1,418,6.44E-05,13102581496,13102581496,606843761
mcs10_b03_s90.A03,mcs10_b03_s90.B03,symsplit_valonly,64,51,11270284642,1000.02,1,9279742812,793.225,7583843844,7583843844,676468473
mcs10_b03_s90.A04,mcs10_b03_s90.B04,symsplit_valonly,62,47,12209556091,1000.02,1,7292387101,562.591,9078411512,9078411512,756610749
mcs10_b03_s90.A05,mcs10_b03_s90.B05,symsplit_valonly,66,53,11363106220,1000.02,1,8258160012,736.647,8118264613,8118264613,237781164
mcs10_b03_s90.A06,mcs10_b03_s90.B06,symsplit_valonly,65,48,12151862622,1000.02,1,2846528141,213.844,8784185349,8784185349,525404844
mcs10_b03_s90.A07,mcs10_b03_s90.B07,symsplit_valonly,65,52,9767519857,1000,1,1617291913,163.087,6848038883,6848038883,389074815
mcs10_b03_s90.A08,mcs10_b03_s90.B08,symsplit_valonly,65,54,13302895640,1000.01,1,8950778289,679.641,8847557579,8847557579,461139276
mcs10_b03_s90.A09,mcs10_b03_s90.B09,symsplit_valonly,65,58,15059155065,1000.01,1,9583641618,667.486,10206042867,10206042867,372888503
mcs10_b03m_s100.A00,mcs10_b03m_s100.B00,symsplit_valonly,67,49,13005510297,1000.01,1,142128697,9.26202,9986747440,9986747440,871749315
mcs10_b03m_s100.A01,mcs10_b03m_s100.B01,symsplit_valonly,63,44,8469277163,1000,1,6696049438,791.582,7580816110,7580816110,981561653
mcs10_b03m_s100.A02,mcs10_b03m_s100.B02,symsplit_valonly,73,59,9132723713,1000.02,1,143214787,11.4709,6855823813,6855823813,479146352
mcs10_b03m_s100.A03,mcs10_b03m_s100.B03,symsplit_valonly,63,52,17285269944,1000,1,3118430080,188.881,14212818915,14212818915,1299012296
mcs10_b03m_s100.A04,mcs10_b03m_s100.B04,symsplit_valonly,69,52,12667283018,1000.02,1,8728161646,658.885,9732720884,9732720884,924293926
mcs10_b03m_s100.A05,mcs10_b03m_s100.B05,symsplit_valonly,71,53,10663628963,1000.02,1,612329411,68.7762,7693195020,7693195020,824348582
mcs10_b03m_s100.A06,mcs10_b03m_s100.B06,symsplit_valonly,70,59,11361472092,1000.02,1,1311093868,129.127,7992552458,7992552458,507783343
mcs10_b03m_s100.A07,mcs10_b03m_s100.B07,symsplit_valonly,71,52,9116926321,1000.02,1,5019293345,552.049,7048324889,7048324889,418311416
mcs10_b03m_s100.A08,mcs10_b03m_s100.B08,symsplit_valonly,74,58,9434385408,1000.02,1,4184279233,429.02,6760718757,6760718757,587191026
mcs10_b03m_s100.A09,mcs10_b03m_s100.B09,symsplit_valonly,72,59,10709300248,1000.02,1,4941524219,448.357,7907031475,7907031475,274960559
mcs10_b03m_s40.A00,mcs10_b03m_s40.B00,symsplit_valonly,32,28,42859042,3.41591,0,39426339,3.10544,29000181,29000181,819244
mcs10_b03m_s40.A01,mcs10_b03m_s40.B01,symsplit_valonly,31,23,123183390,10.4178,0,77638547,6.55094,91432602,91432602,7515432
mcs10_b03m_s40.A02,mcs10_b03m_s40.B02,symsplit_valonly,32,25,19317650,1.81076,0,18023879,1.68812,13880806,13880806,908496
mcs10_b03m_s40.A03,mcs10_b03m_s40.B03,symsplit_valonly,31,26,137523099,11.6142,0,63176528,5.23958,94297102,94297102,2763652
mcs10_b03m_s40.A04,mcs10_b03m_s40.B04,symsplit_valonly,32,25,35900099,2.926,0,29699036,2.36679,25372584,25372584,929650
mcs10_b03m_s40.A05,mcs10_b03m_s40.B05,symsplit_valonly,31,26,120253384,10.4715,0,101407296,8.73639,83269087,83269087,4644808
mcs10_b03m_s40.A06,mcs10_b03m_s40.B06,symsplit_valonly,31,28,71997922,12.4645,0,27620584,4.68425,49576684,49576684,688931
mcs10_b03m_s40.A07,mcs10_b03m_s40.B07,symsplit_valonly,31,27,82545183,14.4283,0,5983049,0.984601,57725047,57725047,1638695
mcs10_b03m_s40.A08,mcs10_b03m_s40.B08,symsplit_valonly,31,24,117160234,19.9708,0,12214637,1.69571,84265863,84265863,3467828
mcs10_b03m_s40.A09,mcs10_b03m_s40.B09,symsplit_valonly,32,26,38105523,6.30477,0,36833697,6.07408,27345850,27345850,709756
mcs10_b03m_s50.A00,mcs10_b03m_s50.B00,symsplit_valonly,40,31,1532298859,277.063,0,1324785738,237.778,1099576050,1099576050,40046789
mcs10_b03m_s50.A01,mcs10_b03m_s50.B01,symsplit_valonly,39,36,5594468753,1000.01,1,1838127668,326.326,3936777341,3936777341,112999722
mcs10_b03m_s50.A02,mcs10_b03m_s50.B02,symsplit_valonly,39,26,3707184433,665.789,0,1876934861,335.201,2631254699,2631254699,95085853
mcs10_b03m_s50.A03,mcs10_b03m_s50.B03,symsplit_valonly,38,31,5841388577,1000.02,1,589500483,96.1393,4165642726,4165642726,71019990
mcs10_b03m_s50.A04,mcs10_b03m_s50.B04,symsplit_valonly,39,30,4148959873,768.548,0,2812050627,519.477,2868407365,2868407365,156145977
mcs10_b03m_s50.A05,mcs10_b03m_s50.B05,symsplit_valonly,39,31,6976148506,722.554,0,4652697139,475.471,4932737124,4932737124,246660364
mcs10_b03m_s50.A06,mcs10_b03m_s50.B06,symsplit_valonly,40,35,1663343571,170.379,0,1203927432,121.449,1161497026,1161497026,19054865
mcs10_b03m_s50.A07,mcs10_b03m_s50.B07,symsplit_valonly,40,31,286781852,27.0164,0,63193519,5.2259,209745365,209745365,3726918
mcs10_b03m_s50.A08,mcs10_b03m_s50.B08,symsplit_valonly,39,31,5232080744,486.296,0,327879514,26.8059,3775145837,3775145837,128470094
mcs10_b03m_s50.A09,mcs10_b03m_s50.B09,symsplit_valonly,40,28,2705284757,255.18,0,2700026741,254.684,1950687411,1950687411,92519118
mcs10_b03m_s60.A00,mcs10_b03m_s60.B00,symsplit_valonly,46,38,15006181403,1000,1,10878181785,617.783,11369318295,11369318295,1158368007
mcs10_b03m_s60.A01,mcs10_b03m_s60.B01,symsplit_valonly,47,35,9651482581,1000.01,1,1943505056,184.421,7172230121,7172230121,271654446
mcs10_b03m_s60.A02,mcs10_b03m_s60.B02,symsplit_valonly,47,42,10217374799,1000.01,1,196013829,16.9546,7215437671,7215437671,297275354
mcs10_b03m_s60.A03,mcs10_b03m_s60.B03,symsplit_valonly,47,35,10926297553,1000.02,1,8214135429,728.883,7696035672,7696035672,510284115
mcs10_b03m_s60.A04,mcs10_b03m_s60.B04,symsplit_valonly,47,36,10290855877,1000.02,1,1638565430,153.985,7702730857,7702730857,451986465
mcs10_b03m_s60.A05,mcs10_b03m_s60.B05,symsplit_valonly,44,36,11829529558,1000.01,1,4427038,0.314876,7960872116,7960872116,350368553
mcs10_b03m_s60.A06,mcs10_b03m_s60.B06,symsplit_valonly,46,35,10487543146,1000.01,1,363859086,31.2146,7609481787,7609481787,447376438
mcs10_b03m_s60.A07,mcs10_b03m_s60.B07,symsplit_valonly,45,33,11517792014,1000.01,1,8160401317,703.66,7875196740,7875196740,302220217
mcs10_b03m_s60.A08,mcs10_b03m_s60.B08,symsplit_valonly,47,35,11360180867,1000.02,1,10251418725,892.439,7638485806,7638485806,196007868
mcs10_b03m_s60.A09,mcs10_b03m_s60.B09,symsplit_valonly,45,36,12546236035,1000.02,1,5686042352,339.735,9389339736,9389339736,908132384
mcs10_b03m_s70.A00,mcs10_b03m_s70.B00,symsplit_valonly,52,39,14699763423,1000.02,1,8500773132,445.207,11160200154,11160200154,955380620
mcs10_b03m_s70.A01,mcs10_b03m_s70.B01,symsplit_valonly,53,46,11416444453,1000.01,1,2977885855,243.921,7803562551,7803562551,597094072
mcs10_b03m_s70.A02,mcs10_b03m_s70.B02,symsplit_valonly,52,45,11309048783,1000.01,1,6720594322,588.944,7926689357,7926689357,367345518
mcs10_b03m_s70.A03,mcs10_b03m_s70.B03,symsplit_valonly,53,42,10752563603,1000.02,1,768176697,71.8329,7045223705,7045223705,524456626
mcs10_b03m_s70.A04,mcs10_b03m_s70.B04,symsplit_valonly,53,41,10648456802,1000.02,1,1650802338,129.041,7662580794,7662580794,295002219
mcs10_b03m_s70.A05,mcs10_b03m_s70.B05,symsplit_valonly,51,40,5889953915,1000.01,1,73189021,11.8968,3766227114,3766227114,220367853
mcs10_b03m_s70.A06,mcs10_b03m_s70.B06,symsplit_valonly,54,45,5121715134,1000.01,1,4330058915,842.026,3542973493,3542973493,123704172
mcs10_b03m_s70.A07,mcs10_b03m_s70.B07,symsplit_valonly,51,43,6456002656,1000.01,1,2781167318,433.333,4269110520,4269110520,90462891
mcs10_b03m_s70.A08,mcs10_b03m_s70.B08,symsplit_valonly,52,40,6017296046,1000.02,1,4665555929,773.82,4099611405,4099611405,184957965
mcs10_b03m_s70.A09,mcs10_b03m_s70.B09,symsplit_valonly,52,41,12341971047,1000.02,1,3637754084,222.828,9183760167,9183760167,342907887
mcs10_b03m_s80.A00,mcs10_b03m_s80.B00,symsplit_valonly,59,42,11969568708,1000.03,1,6865182517,564.323,8502389296,8502389296,134495784
mcs10_b03m_s80.A01,mcs10_b03m_s80.B01,symsplit_valonly,56,43,14693558703,1000.01,1,4543460878,288.213,11239987400,11239987400,621282273
mcs10_b03m_s80.A02,mcs10_b03m_s80.B02,symsplit_valonly,60,48,10077948025,1000.01,1,3225700194,308.822,7293729367,7293729367,431937722
mcs10_b03m_s80.A03,mcs10_b03m_s80.B03,symsplit_valonly,59,43,13871106259,1000.01,1,12674200269,912.965,9092914022,9092914022,349096544
mcs10_b03m_s80.A04,mcs10_b03m_s80.B04,symsplit_valonly,59,47,13611474479,1000.02,1,10975419849,809.488,9099983464,9099983464,196875780
mcs10_b03m_s80.A05,mcs10_b03m_s80.B05,symsplit_valonly,60,44,9985983026,1000.02,1,1011266683,103.406,7115672064,7115672064,397660919
mcs10_b03m_s80.A06,mcs10_b03m_s80.B06,symsplit_valonly,60,44,11490833118,1000.02,1,9814344116,836.006,8924691317,8924691317,850966220
mcs10_b03m_s80.A07,mcs10_b03m_s80.B07,symsplit_valonly,58,45,10619334070,1000.02,1,306187178,26.7979,7781605034,7781605034,501464548
mcs10_b03m_s80.A08,mcs10_b03m_s80.B08,symsplit_valonly,54,42,12056277209,1000.01,1,3549692034,297.691,8458780091,8458780091,367462776
mcs10_b03m_s80.A09,mcs10_b03m_s80.B09,symsplit_valonly,59,47,11189466672,1000.02,1,2368689064,211.843,7347628986,7347628986,759539401
mcs10_b03m_s90.A00,mcs10_b03m_s90.B00,symsplit_valonly,64,53,10580846754,1000.01,1,58542364,3.89824,7578596993,7578596993,246994795
mcs10_b03m_s90.A01,mcs10_b03m_s90.B01,symsplit_valonly,66,52,10662632575,1000.02,1,8083413846,754.898,7325369701,7325369701,640556144
mcs10_b03m_s90.A02,mcs10_b03m_s90.B02,symsplit_valonly,65,53,11790900411,1000.02,1,252319799,22.3812,8168766345,8168766345,241782171
mcs10_b03m_s90.A03,mcs10_b03m_s90.B03,symsplit_valonly,67,58,11509493582,1000.01,1,905147644,77.3892,7299955067,7299955067,818457719
mcs10_b03m_s90.A04,mcs10_b03m_s90.B04,symsplit_valonly,63,50,9682609738,1000.01,1,136044624,9.9072,7140950551,7140950551,458584507
mcs10_b03m_s90.A05,mcs10_b03m_s90.B05,symsplit_valonly,64,53,9670281760,1000.02,1,4722687490,461.237,7547457478,7547457478,542266967
mcs10_b03m_s90.A06,mcs10_b03m_s90.B06,symsplit_valonly,67,55,10537872470,1000.02,1,9273617973,891.124,7450762825,7450762825,125366884
mcs10_b03m_s90.A07,mcs10_b03m_s90.B07,symsplit_valonly,63,55,11525545497,1000.01,1,8845502487,756.665,8722612391,8722612391,972402079
mcs10_b03m_s90.A08,mcs10_b03m_s90.B08,symsplit_valonly,66,55,12172459986,1000.02,1,2320560231,186.485,7971669242,7971669242,413537302
mcs10_b03m_s90.A09,mcs10_b03m_s90.B09,symsplit_valonly,65,53,12583192643,1000.01,1,7263252954,567.664,8546714369,8546714369,576524757
mcs10_b06_s100.A00,mcs10_b06_s100.B00,symsplit_valonly,54,62,7977663264,1000.01,1,1860628952,237.678,5157371363,5157371363,86247203
mcs10_b06_s100.A01,mcs10_b06_s100.B01,symsplit_valonly,52,59,7755836132,1000.01,1,6209768059,791.948,4791170370,4791170370,56927105
mcs10_b06_s100.A02,mcs10_b06_s100.B02,symsplit_valonly,56,61,8049720413,1000.01,1,1901995109,230.586,4982799986,4982799986,66365377
mcs10_b06_s100.A03,mcs10_b06_s100.B03,symsplit_valonly,54,55,8959815261,1000.01,1,5519426977,606.641,5563459520,5563459520,82068638
mcs10_b06_s100.A04,mcs10_b06_s100.B04,symsplit_valonly,50,54,9214666960,1000.02,1,3834940298,416.856,5809120690,5809120690,97090287
mcs10_b06_s100.A05,mcs10_b06_s100.B05,symsplit_valonly,54,57,8373602777,1000.02,1,1752762497,210.773,5097982598,5097982598,62840442
mcs10_b06_s100.A06,mcs10_b06_s100.B06,symsplit_valonly,56,60,8274377946,1000.02,1,1747262355,208.836,5540546623,5540546623,62177987
mcs10_b06_s100.A07,mcs10_b06_s100.B07,symsplit_valonly,53,57,10396347809,1000.01,1,8071748489,763.855,6789973918,6789973918,209208542
mcs10_b06_s100.A08,mcs10_b06_s100.B08,symsplit_valonly,51,53,8756446754,1000.01,1,7048414458,795.78,5404382123,5404382123,74067883
mcs10_b06_s100.A09,mcs10_b06_s100.B09,symsplit_valonly,54,61,9852967307,1000.02,1,2858847819,274.832,6139077859,6139077859,62724905
mcs10_b06_s70.A00,mcs10_b06_s70.B00,symsplit_valonly,39,46,8400945213,1000.01,1,586472740,69.1444,5197247592,5197247592,31381937
mcs10_b06_s70.A01,mcs10_b06_s70.B01,symsplit_valonly,38,40,9379589169,1000.01,1,59345884,6.22695,6263284154,6263284154,41663573
mcs10_b06_s70.A02,mcs10_b06_s70.B02,symsplit_valonly,41,46,8677945927,1000.02,1,8086838055,929.267,5470624566,5470624566,52081861
mcs10_b06_s70.A03,mcs10_b06_s70.B03,symsplit_valonly,39,39,8706417292,1000.02,1,7027590403,801.358,5773102811,5773102811,39199962
mcs10_b06_s70.A04,mcs10_b06_s70.B04,symsplit_valonly,38,35,4672375160,1000.02,1,667681408,136.27,3151869555,3151869555,23173394
mcs10_b06_s70.A05,mcs10_b06_s70.B05,symsplit_valonly,41,41,8719953821,1000.02,1,5960180527,679.13,5537767629,5537767629,55977801
mcs10_b06_s70.A06,mcs10_b06_s70.B06,symsplit_valonly,37,38,10824645240,1000.02,1,3656661797,322.735,7394874167,7394874167,130574311
mcs10_b06_s70.A07,mcs10_b06_s70.B07,symsplit_valonly,38,44,9193204209,1000.01,1,4342857950,459.925,5935418576,5935418576,25059308
mcs10_b06_s70.A08,mcs10_b06_s70.B08,symsplit_valonly,39,45,4077204366,1000.02,1,476258472,113.636,2648830427,2648830427,21360449
mcs10_b06_s70.A09,mcs10_b06_s70.B09,symsplit_valonly,40,52,7988798715,1000.01,1,704558616,84.0807,4964335315,4964335315,24710155
mcs10_b06_s80.A00,mcs10_b06_s80.B00,symsplit_valonly,42,39,4664739798,1000.02,1,871154410,177.845,2879713365,2879713365,26462778
mcs10_b06_s80.A01,mcs10_b06_s80.B01,symsplit_valonly,44,57,6929637747,1000.02,1,1720299126,238.315,4376253192,4376253192,39474163
mcs10_b06_s80.A02,mcs10_b06_s80.B02,symsplit_valonly,43,39,7603506261,1000.02,1,3377862900,441.577,4869096347,4869096347,62388103
mcs10_b06_s80.A03,mcs10_b06_s80.B03,symsplit_valonly,42,39,6450712504,1000.02,1,104435862,15.5993,4104978980,4104978980,26482415
mcs10_b06_s80.A04,mcs10_b06_s80.B04,symsplit_valonly,45,46,7212184908,1000.02,1,631727264,74.9708,4648425450,4648425450,29642463
mcs10_b06_s80.A05,mcs10_b06_s80.B05,symsplit_valonly,44,56,8118487333,1000.02,1,7805106545,958.804,4945755405,4945755405,42971220
mcs10_b06_s80.A06,mcs10_b06_s80.B06,symsplit_valonly,46,61,7648605258,1000.01,1,989304363,122.95,4721104094,4721104094,25914467
mcs10_b06_s80.A07,mcs10_b06_s80.B07,symsplit_valonly,45,58,8175242796,1000.01,1,2984655484,361.919,5164028819,5164028819,37321641
mcs10_b06_s80.A08,mcs10_b06_s80.B08,symsplit_valonly,42,36,8036946546,1000.02,1,9510007,0.970161,5253330385,5253330385,105785311
mcs10_b06_s80.A09,mcs10_b06_s80.B09,symsplit_valonly,43,45,8617986742,1000.02,1,2619878,0.194113,5488151338,5488151338,50840423
mcs10_b06_s90.A00,mcs10_b06_s90.B00,symsplit_valonly,48,50,7975963790,1000.02,1,1452135585,188.749,5100900614,5100900614,68403733
mcs10_b06_s90.A01,mcs10_b06_s90.B01,symsplit_valonly,46,59,9161515236,1000.01,1,17760375,1.77455,5689180354,5689180354,78960744
mcs10_b06_s90.A02,mcs10_b06_s90.B02,symsplit_valonly,49,56,8730469555,1000.02,1,5411860890,580.526,5377657629,5377657629,68723038
mcs10_b06_s90.A03,mcs10_b06_s90.B03,symsplit_valonly,49,52,9144296099,1000.02,1,9096187525,994.714,5880603701,5880603701,58796185
mcs10_b06_s90.A04,mcs10_b06_s90.B04,symsplit_valonly,48,45,8514148526,1000.01,1,1616773231,188.993,5305716599,5305716599,47908383
mcs10_b06_s90.A05,mcs10_b06_s90.B05,symsplit_valonly,45,40,9382400319,1000.01,1,5971996783,612.447,6022512151,6022512151,86987165
mcs10_b06_s90.A06,mcs10_b06_s90.B06,symsplit_valonly,50,52,8039871504,1000.02,1,10635162,1.07956,5031146348,5031146348,39342075
mcs10_b06_s90.A07,mcs10_b06_s90.B07,symsplit_valonly,47,46,9781982643,1000.02,1,89349532,9.26266,6338169923,6338169923,77050707
mcs10_b06_s90.A08,mcs10_b06_s90.B08,symsplit_valonly,50,66,8547074441,1000.02,1,2495425417,280.53,5179126085,5179126085,53180572
mcs10_b06_s90.A09,mcs10_b06_s90.B09,symsplit_valonly,50,48,9770454487,1000.01,1,8247939655,840.864,6218570011,6218570011,53723221
mcs10_b06m_s100.A00,mcs10_b06m_s100.B00,symsplit_valonly,52,51,8245548333,1000.02,1,3001628,0.322115,5273037491,5273037491,58970896
mcs10_b06m_s100.A01,mcs10_b06m_s100.B01,symsplit_valonly,52,48,8995456226,1000.02,1,584720799,64.5204,5548127455,5548127455,117946647
